Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Customer Status
2885-HIJDH,Male,47,Yes,3,9,69,Yes,26.35,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,Stayed
2886-KEFUM,Female,50,Yes,0,1,63,Yes,1.93,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.5,6873.75,Churned
2887-JPYLU,Female,58,No,3,0,41,Yes,38.94,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2,1841.9,Stayed
2888-ADFAO,Female,47,Yes,3,5,47,Yes,3.95,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Bank Withdrawal,21.3,1041.8,Stayed
2889-FPWRM,Male,31,Yes,0,1,72,Yes,34.87,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,117.8,8684.8,Churned
2890-WFBHU,Female,26,No,0,0,59,Yes,1.94,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,Stayed
2892-GESUL,Female,20,Yes,3,5,18,Yes,20,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,19.35,309.25,Stayed
2894-QOJRX,Female,19,Yes,0,1,25,No,0,PhoneServiceUserOnly,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34,853,Churned
2896-TBNBE,Male,46,Yes,0,5,40,Yes,12.97,No,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,Stayed
2897-DOVND,Male,31,No,0,0,2,Yes,11.19,No,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,Joined
2898-LSJGD,Female,30,Yes,0,1,21,No,0,PhoneServiceUserOnly,Cable,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,55.95,1157.05,Churned
2898-MRKPI,Male,36,Yes,1,10,68,Yes,34.62,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.05,6770.5,Stayed
2900-PHPLN,Female,73,Yes,0,2,70,Yes,15.9,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Credit Card,19.55,1462.05,Stayed
2903-YYTBW,Male,48,Yes,2,1,1,Yes,41.1,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,Joined
2904-GGUAZ,Female,24,Yes,0,8,72,Yes,16.15,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.05,6052.25,Stayed
2905-KFQUV,Female,61,Yes,0,9,2,Yes,7.49,No,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.4,154.8,Joined
2907-ILJBN,Female,21,Yes,0,7,11,Yes,1.92,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Credit Card,20.6,233.9,Stayed
2908-WGAXL,Female,40,Yes,2,9,56,Yes,29.06,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Credit Card,24.95,1468.9,Stayed
2908-ZTPNF,Female,41,No,0,0,36,No,0,PhoneServiceUserOnly,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.85,1267.2,Stayed
2911-IJORQ,Male,42,No,0,0,37,Yes,44.52,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.6,3358.65,Stayed
2911-UREFD,Female,50,Yes,0,3,39,No,0,PhoneServiceUserOnly,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.9,2184.35,Churned
2911-WDXMV,Male,29,No,3,0,18,Yes,41.08,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1406.65,Stayed
2916-BQZLN,Male,29,No,0,0,19,Yes,11.42,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1651.95,Stayed
2919-HBCJO,Female,36,No,0,0,4,Yes,24.09,No,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,333.6,Churned
2920-RNCEZ,Male,46,Yes,1,10,1,Yes,11.45,No,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,Joined
2921-XWDJH,Female,76,Yes,0,0,38,Yes,3.42,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,83.45,3147.15,Stayed
2923-ARZLG,Male,38,Yes,2,5,10,Yes,46.23,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Credit Card,19.7,197.54,Stayed
2924-KHUVI,Male,28,Yes,0,7,56,Yes,46.9,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,5514.95,Stayed
2925-MXLSX,Female,37,No,0,0,30,Yes,22.64,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,68.95,2038.7,Stayed
2925-VDZHY,Male,64,Yes,2,1,72,Yes,28.63,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.7,6501.35,Stayed
2926-JEJJC,Female,26,No,0,0,8,Yes,5.27,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Bank Withdrawal,20.2,140.95,Stayed
2927-CVULT,Female,64,Yes,1,1,53,Yes,28.36,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,5566.4,Stayed
2927-QRRQV,Male,44,Yes,0,1,46,Yes,10.13,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.65,4312.5,Stayed
2928-HLDBA,Female,31,No,0,0,6,Yes,7.72,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,20.7,112.75,Stayed
2929-ERCFZ,Female,22,Yes,0,1,8,Yes,38.83,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,777.3,Churned
2929-QNSRW,Female,21,Yes,0,1,56,Yes,19.16,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.25,5508.35,Churned
2930-UOTMB,Female,29,No,0,0,31,Yes,31.14,Yes,Cable,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,65.25,1994.3,Churned
2931-FSOHN,Male,76,No,0,0,13,Yes,49.9,No,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.9,788.35,Stayed
2931-SVLTV,Male,59,Yes,3,6,40,Yes,11.5,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110.1,4469.1,Stayed
2931-VUVJN,Female,71,Yes,0,0,59,Yes,19.14,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,94.05,5483.9,Stayed
2931-XIQBR,Female,41,Yes,3,7,50,Yes,47.48,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.05,5153.5,Stayed
2933-FILNV,Female,53,Yes,3,0,2,No,0,PhoneServiceUserOnly,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.4,36.55,Churned
2933-XEUJM,Female,56,No,0,0,46,Yes,46.83,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,Stayed
2937-FTHUR,Female,45,No,3,0,18,Yes,42.45,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.8,1166.7,Stayed
2946-KIQSP,Female,59,No,0,0,35,No,0,PhoneServiceUserOnly,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,33.45,1175.85,Stayed
2947-DOMLJ,Male,47,No,2,0,1,Yes,11.86,No,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,Churned
2951-QOQTK,Male,28,No,0,0,4,Yes,42.33,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,80.8,332.45,Churned
2952-QAYZF,Male,30,No,0,0,5,Yes,36.52,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,Churned
2954-PIBKO,Female,64,Yes,0,7,69,Yes,39.88,Yes,Cable,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,64.15,4254.1,Stayed
2955-BJZHG,Male,41,Yes,0,1,17,Yes,16.61,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.85,1400.85,Churned
2955-PSXOE,Female,48,No,0,0,1,Yes,43.52,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,Yes,Bank Withdrawal,20.2,20.2,Churned
2956-GGUCQ,Male,71,Yes,0,1,24,Yes,2.05,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25,Churned
2957-JIRMN,Female,69,No,0,0,62,Yes,19.52,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.45,4959.15,Stayed
2957-LOLHO,Male,49,No,0,0,12,Yes,11.12,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,518.9,Churned
2958-NHPPS,Male,45,No,0,0,23,Yes,35.32,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,20.85,473.9,Stayed
2959-EEXWB,Female,54,Yes,2,10,45,No,0,PhoneServiceUserOnly,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2333.85,Stayed
2959-FENLU,Female,64,No,0,0,9,Yes,48.38,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,85.3,781.4,Stayed
2959-MJHIC,Male,60,Yes,0,3,4,Yes,32.43,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,307.4,Churned
2960-NKRSO,Male,60,No,0,0,24,Yes,9.53,No,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,2107.15,Stayed
2961-VNFKL,Female,42,Yes,0,2,71,Yes,24.71,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Credit Card,25.95,1801.9,Stayed
2962-XPMCQ,Male,56,No,0,0,2,Yes,6.47,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.15,98.5,Churned
2967-MXRAV,Male,29,Yes,0,9,1,Yes,43.57,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Mailed Check,18.8,18.8,Joined
2968-SSGAA,Female,41,No,0,0,10,Yes,45.21,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,1060.2,Churned
2969-QWUBZ,Female,53,No,0,0,2,No,0,PhoneServiceUserOnly,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,51.4,96.8,Joined
2969-VAPYH,Female,28,No,0,0,67,Yes,35.99,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,60.5,3870,Stayed
2969-WGHQO,Female,39,Yes,3,1,7,Yes,18.91,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.45,477.05,Stayed
2971-SGAFL,Female,34,No,0,0,13,Yes,38.4,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,995.35,Stayed
2972-YDYUW,Female,47,No,0,0,57,Yes,38.94,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,94.7,5468.95,Stayed
2974-GGUXS,Female,74,Yes,0,0,36,Yes,11.32,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,91.95,3301.05,Stayed
2977-CEBSX,Female,61,No,0,0,66,Yes,13.28,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.05,5965.95,Stayed
2978-XXSOG,Female,33,No,0,0,22,Yes,32.75,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1253.5,Stayed
2979-SXESE,Female,57,Yes,0,1,17,Yes,25.79,Yes,Cable,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,Churned
2982-IHMFT,Female,75,No,0,0,1,Yes,39.61,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.45,74.45,Churned
2982-VPSGI,Female,64,Yes,0,1,11,Yes,25.67,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94,1078.9,Churned
2983-ZANRP,Female,27,Yes,0,1,2,Yes,8.5,No,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,145.4,Churned
2984-AFWNC,Female,52,No,0,0,3,Yes,17.01,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.4,293.15,Joined
2984-MIIZL,Male,51,No,0,0,4,Yes,7.26,No,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.8,321.9,Churned
2984-RGEYA,Female,38,Yes,0,9,69,Yes,5.27,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,19.75,1375.4,Stayed
2984-TBYKU,Male,38,Yes,3,6,72,Yes,32.22,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7732.65,Stayed
2985-FMWYF,Female,46,No,0,0,23,Yes,18.12,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,2341.55,Stayed
2985-JUUBZ,Male,32,Yes,3,5,40,Yes,13.86,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,3015.75,Stayed
2987-BJXIK,Female,44,No,0,0,70,Yes,16.93,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,5991.05,Stayed
2988-GBIVW,Female,68,Yes,0,10,70,Yes,38.5,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.85,6470.1,Stayed
2988-PLAHS,Female,58,No,0,0,3,Yes,29.51,No,Cable,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,69.95,220.45,Joined
2988-QRAJY,Male,27,No,0,0,69,Yes,5.71,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.05,7430.75,Stayed
2990-HWIML,Female,58,No,0,0,6,Yes,47.92,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,573.3,Churned
2990-IAJSV,Male,55,No,0,0,72,Yes,45.41,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92,6632.75,Stayed
2990-OGYTD,Female,41,Yes,0,1,67,Yes,3.2,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.15,5883.85,Stayed
2995-UPRYS,Female,74,Yes,0,1,40,Yes,19.76,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.2,4062.2,Churned
2995-YWTCD,Female,20,Yes,1,1,19,Yes,31.58,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Bank Withdrawal,24.9,467.7,Stayed
2996-XAUVF,Male,25,No,0,0,70,No,0,PhoneServiceUserOnly,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,40.05,2799.75,Stayed
2999-AANRQ,Female,23,No,0,0,21,Yes,17.35,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,71.05,1524.85,Stayed
3001-CBHLQ,Male,76,Yes,0,1,32,Yes,43.51,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,Churned
3001-UNBTL,Male,69,Yes,1,1,29,Yes,49.36,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,2964.8,Stayed
3002-WQZWT,Female,25,No,0,0,29,Yes,16.38,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,1993.25,Stayed
3003-CMDUU,Female,22,Yes,0,0,25,Yes,29.81,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,2395.7,Stayed
3005-NFMTA,Male,73,No,0,0,55,Yes,8.93,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.8,5617.75,Churned
3005-TYFRD,Female,54,Yes,0,4,55,Yes,33.66,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,103.65,5676.65,Stayed
3006-XIMLN,Female,34,No,0,0,2,Yes,42.89,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,193.8,Churned
3007-FDPEA,Female,28,No,0,0,2,Yes,13.89,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,Yes,Bank Withdrawal,20.7,39.85,Joined
3009-JWMPU,Male,58,No,0,0,62,Yes,22.64,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.75,6125.4,Churned
3011-WQKSZ,Male,41,No,3,0,19,Yes,24.1,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,Yes,Bank Withdrawal,20,377.55,Stayed
3012-VFFMN,Female,61,Yes,1,7,7,Yes,5.01,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,20.65,158.95,Stayed
3014-WJKSM,Male,26,Yes,0,10,29,Yes,3.35,No,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,2263.4,Stayed
3016-KSVCP,Male,47,Yes,0,4,29,No,0,PhoneServiceUserOnly,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,Stayed
3018-TFTSU,Male,44,No,0,0,12,Yes,18.38,No,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.7,858.6,Churned
3021-VLNRJ,Female,25,No,2,0,50,Yes,37.52,No,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.8,3478.15,Stayed
3022-BEXHZ,Male,19,Yes,1,6,67,Yes,40.96,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.2,7530.8,Stayed
3023-GFLBR,Female,63,Yes,0,1,33,Yes,14.34,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,86.15,2745.7,Churned
3026-ATZYV,Female,32,Yes,2,3,37,Yes,1.12,No,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.1,2658.8,Stayed
3027-YNWZU,Female,44,Yes,0,5,64,Yes,6.81,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,25,1584.8,Stayed
3027-ZTDHO,Male,21,No,0,0,1,Yes,32.85,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,89.9,Churned
3030-YDNRM,Male,64,No,0,0,8,Yes,11.58,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,572.45,Stayed
3030-YZADT,Male,57,No,0,0,9,Yes,2.88,No,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.95,431,Churned
3030-ZKIWL,Male,23,No,0,0,1,Yes,18.15,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,20.05,20.05,Joined
3034-ZBEQN,Female,31,Yes,0,1,48,No,0,PhoneServiceUserOnly,DSL,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,34.7,1604.5,Churned
3038-PQIUY,Female,39,No,0,0,38,Yes,20.14,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.15,2522.4,Stayed
3039-MJSLN,Male,36,No,3,0,3,Yes,18.43,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,20.2,50.6,Joined
3043-SUDUA,Female,35,No,0,0,32,Yes,15.53,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,19.9,601.55,Stayed
3043-TYBNO,Male,43,No,0,0,3,Yes,22.49,No,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,60.65,196.9,Joined
3045-XETSH,Female,34,No,0,0,10,Yes,43.26,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,953.45,Churned
3049-NDXFL,Female,30,No,0,0,1,Yes,34.47,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8,Churned
3049-SOLAY,Female,21,Yes,0,5,3,Yes,23.26,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.2,292.85,Churned
3050-GBUSH,Female,25,No,0,0,3,No,0,PhoneServiceUserOnly,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.8,113.95,Joined
